id,name,slug,short_description,description,category,subcategory,library,price,currency,compare_at_price,image,gallery_images,product_type,file_format,compatibility,benefits,includes,features,faqs,tags,gumroad_url,gumroad_product_id,gumroad_permalink,featured,status,seo_title,seo_description,updated_at,order
PS-0402,Aircraft Fuel Optimization Pack,aircraft-fuel-optimizer,A structured method to review flight legs for fuel-saving opportunities without touching live operations.,"Fuel is the biggest variable cost in aviation and the angles to save are consistent: routing, payload, climb planning, tankering. This skill standardizes the review of a flight plan against those levers and outputs a prioritized savings brief.

It’s an analytical aid for planning and ops teams; it never automates live flight decisions.","Aviation, Aerospace & Drone Logistics",Aircraft Fuel Optimization,5.txt,21,USD,,images/products/aircraft-fuel-optimizer.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Consistent fuel-save review each cycle|Prioritized saving opportunities|Plain-language ops briefs|Auditable assumptions,"Leg review scorecard|Lever checklist (routing, payload, climb)|Savings prioritization prompts|Ops brief template|Benchmark tracking sheet","Strictly decision-support, not automation","Does it connect to live flight systems?::No — it works on exported flight plans and logs, off-line.",aviation|fuel|operations|optimization|flight,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/aircraft-fuel-optimizer,,,,published,,,2026-08-21,41
PS-0403,Port Container Crane Scheduler,port-crane-scheduler,"Build shift-level crane plans that balance berth time, yard congestion and equipment constraints.","Crane scheduling decides whether a port hits its berth times. This skill structures the planning problem — vessel calls, move counts, crane availability, yard positions — into a feasible shift-level plan with the priorities your terminal sets.

It is a planning aid for terminal operations teams working over existing TOS data and spreadsheets.","Maritime, Shipping & Oceanography",Port Container Crane Scheduling,5.txt,20,USD,,images/products/port-crane-scheduler.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Feasible shift plans faster|Berth-time pressure balanced|Yard congestion considered|Consistent priorities each cycle,Data intake format|Priority ruleset prompts|Shift plan builder|Conflict resolver|Post-shift review sheet,Works over exported TOS/terminal data,Does it integrate with my terminal system?::It consumes exports from your TOS and spreadsheet tools rather than integrating live.,maritime|ports|scheduling|cranes|logistics,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/port-crane-scheduler,,,,published,,,2026-08-22,42
PS-0404,Construction Safety Check Pack,construction-safety-check-pack,A structured walkthrough protocol that turns site photos and notes into prioritized safety observations.,"Safety observation quality varies with who is walking the site. This skill standardizes the review: take site photos and notes, map observations against a checklist of common hazards, and produce a prioritized, plain-language list for the site team.

It is documentation support for safety professionals — it does not replace inspections or judgement.","Heavy Industry, Mining & Construction",Construction Site Worker Safety Checks,5.txt,16,USD,,images/products/construction-safety-check-pack.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Consistent hazard coverage on every walk|Prioritized (not alphabetical) fixes|Photo-to-observation mapping|Easy weekly closeout reports,Walkthrough checklist by trade|Observation organizer prompts|Priority scoring rubric|Closeout report template|Follow-up tracker,Observations logged to a repeatable rubric,Does this replace a safety officer?::No. It is an aid for professionals to document and standardize walkthroughs.,construction|safety|site|inspection|compliance,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/construction-safety-check-pack,,,,published,,,2026-08-22,43
PS-0405,Hotel Dynamic Pricing Kit,hotel-dynamic-pricing-kit,"Turn occupancy, events and compset signals into defensible nightly price recommendations.","Revenue managers juggle too many signals to do it by gut. This skill structures the daily pricing review — occupancy, forward bookings, local events, compset moves — into a clear recommended price per room type with the reasoning attached.

It produces the numbers you can defend to ownership and the note you can hand to the channel manager.","Hospitality, Tourism & Event Tech",Hotel Room Dynamic Pricing,5.txt,18,USD,,images/products/hotel-dynamic-pricing-kit.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Defensible nightly price recommendations|All key signals in one view|Room-type level granularity|Ready for revenue meetings,Signal intake format|Room-type recommendation engine|Compset comparison prompts|Rate code decision guide|Revenue meeting brief,Every recommendation carries its reasoning,Does it publish rates automatically?::No — it recommends; you publish in your PMS or channel manager.,hotel|revenue-management|pricing|hospitality,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/hotel-dynamic-pricing-kit,,,,published,,,2026-08-23,44
PS-0406,Protein Folding Predictor Pack,protein-folding-predictor,A structured literature and sequence-analysis aid for exploring protein structure questions responsibly.,"Researchers spend days re-deriving what papers already answer. This skill structures the exploration: pull the sequence context, summarize what is known about the family and fold, and propose testable hypotheses — while routing heavy computational folding to the tools that actually do it.

It is a reasoning and literature aid for scientists, explicitly not a folding engine itself.","Scientific Research, Biotech & Pharma",Protein Folding Molecular Prediction,5.txt,25,USD,,images/products/protein-folding-predictor.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Faster literature-to-hypothesis flow|Rigorous citation handling|Knows the boundary of LLM reasoning|Clean experiments briefs,Sequence context summarizer|Family & fold knowledge prompts|Hypothesis builder|Tools routing guide (AlphaFold etc.)|Lab notes template,Routes heavy computation to real folding tools,Does this predict structures itself?::No — it guides reasoning and literature; structural prediction belongs to dedicated tools.,bioinformatics|protein|research|science|pharma,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/protein-folding-predictor,,,,published,,,2026-08-23,45
PS-0501,Mangrove Carbon Audit Pack,mangrove-carbon-audit,A structured protocol for estimating mangrove blue carbon from satellite and field data with clear assumptions.,"Blue carbon claims live or die on methodology. This skill structures the audit: normalize satellite and field measurements, apply standard carbon-stock estimation steps, log every assumption, and produce a defensible report outline.

It is an analysis scaffold for environmental consultants — the numbers still come from your data and methods.","Oceanography, Marine Ecology & Subsea Infrastructure",Mangrove Blue Carbon Sequestration Auditing,6.txt,23,USD,,images/products/mangrove-carbon-audit.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Defensible estimation methodology|Every assumption explicitly logged|Consultant-grade report structure|Repeatable across sites,Data normalization prompts|Stock estimation step guide|Assumption log template|Report outline builder|Verification checklist,Assumption log makes audits defensible,Does it measure carbon itself?::No — it structures the estimation and reporting around your measurements.,blue-carbon|mangroves|climate|audit|environment,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/mangrove-carbon-audit,,,YES,published,,,2026-08-24,50
PS-0502,Cosmetic Formula Stability Pack,cosmetic-formula-stability-pack,A structured review that anticipates emulsion stability issues before the batch leaves the kitchen.,"Failed stability tests are expensive. This skill structures formulation review: map ingredients and concentrations, flag separation risks and incompatibilities from known chemistry patterns, and propose the tests that would catch problems early.

It is a formulation-reasoning aid for product developers — not a replacement for the lab.","Chemical Engineering, Toxicology & Polymer Synthesis",Cosmetic Formula Stability & Separation Predictions,6.txt,22,USD,,images/products/cosmetic-formula-stability-pack.svg,,prompt-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Anticipate separation risks earlier|Structured formulation review every time|Test-plan proposals matched to risk|Clean handoffs to the lab,Formulation intake sheet|Risk pattern checklist|Incompatibility flag prompts|Stability test planner|Amendment tracker,"Runs risk checks before the batch, not after",Can it replace lab stability testing?::No — it proposes what to stress-test; results still come from the lab.,cosmetics|formulation|stability|chemistry|product-development,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/cosmetic-formula-stability-pack,,,,published,,,2026-08-24,51
PS-0503,Smart Fabric Diagnostics Skill,smart-fabric-diagnostics,Turn resistance-test data from conductive garments into a fault-location report your engineers can act on.,"Conductive thread failures are the industry’s quiet quality problem. This skill structures the diagnostic flow: intake resistance traces and test logs, isolate anomaly patterns consistent with broken or degrading threads, and output a fault-location report with likely causes.

It is an engineering-analysis aid — the electrical measurements remain from your equipment.",Textile Technology & Automated Apparel Engineering,Smart Fabric Conductive Thread Integrity Diagnostics,6.txt,18,USD,,images/products/smart-fabric-diagnostics.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Fault patterns surfaced consistently|Reports an engineer can act on|Test logs interpretable at a glance|Root-cause hypotheses prioritized,Test data intake format|Anomaly pattern reference|Fault-location reasoning prompts|Report template|Batch trend tracker,"Output is engineer-ready, not data-dump",Does it perform electrical testing?::No — it interprets the resistance/test data your equipment produces.,textiles|smart-fabric|diagnostics|quality|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/smart-fabric-diagnostics,,,,published,,,2026-08-25,52
PS-0504,Post-Quantum Transition Audit Kit,post-quantum-transition-audit,Map where your cryptography lives and build the inventory that makes a post-quantum migration possible.,"You cannot migrate what you have not inventoried. This skill structures the first step of post-quantum readiness: catalogue the systems, protocols and certificate types in your estate, flag the ones most exposed to future quantum attack, and draft the transition-priority list.

It produces the living inventory and the executive brief — the actual crypto migration stays with your security team and tooling.",Quantum Computing Support & Cryptographic Readiness,Post-Quantum Cryptographic Protocol Transition Auditing,6.txt,26,USD,,images/products/post-quantum-transition-audit.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,A real cryptographic estate inventory|Exposure-priority ranking|Board-ready transition brief|Living document to update,Estate inventory questionnaire|Protocol & key-type mapper|Exposure scoring rubric|Transition priority list|Executive brief template,Focuses on the inventory nobody else starts,Does it migrate anything?::No — it builds the inventory and priorities your security team executes.,quantum|cryptography|security|compliance|migration,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/post-quantum-transition-audit,,,,published,,,2026-08-25,53
PS-0505,Wildfire Containment Simulator Aid,wildfire-containment-simulator,"Structure backfire-planning discussions with terrain, wind and fuel loaded — as an aid, not a fire-model.","Backfire planning means weighing terrain, wind and fuel across a window of hours. This skill standardizes the briefing: assemble the factors your team actually uses, compare containment scenarios in plain terms, and produce the decision brief for the operations chief.

It is explicit decision-support for professionals; it is not a fire-behavior model and never replaces an incident command decision.","Forestry, Timber Operations & Wilderness Fire Management",Wildfire Backfire Ignition Containment Simulator Models,6.txt,24,USD,,images/products/wildfire-containment-simulator.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Standardized scenario briefings|Terrain · wind · fuel all surfaced|Fast comparison of containment options|Explicit decision-support framing,Factor intake checklist|Scenario comparison prompts|Containment brief template|Watch-hour summary builder|Post-incident review log,"Clear boundary: an aid, not a fire model",Does it predict fire behavior?::No — it organizes the factors and options your team weighs; predictions come from real models and judgement.,wildfire|forestry|emergency|planning|safety,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/wildfire-containment-simulator,,,,published,,,2026-08-26,54
PS-0506,Bloodstain Pattern Analysis Skill,bloodstain-pattern-analyzer,Structure scene documentation and pattern classification notes — strictly as an aid to qualified analysts.,"Bloodstain pattern work depends on disciplined documentation. This skill structures the note-taking: organize scene photos and measurements by pattern type, check observations against classification criteria, and draft consistent documentation for the analyst file.

It clearly bounds itself as documentation support; interpretation and conclusions remain with qualified forensic personnel.","Forensic Science, Archaeology & Antiquities Tracking",Crime Scene Bloodstain Pattern Kinetic Trajectory Reconstructors,6.txt,27,USD,,images/products/bloodstain-pattern-analyzer.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,"Disciplined, consistent scene notes|Pattern-classification checklist|Photo-to-note organization|Audit-ready documentation",Scene intake format|Pattern classification checklist|Documentation drafting prompts|Photo annotation guide|Peer-review checklist,Explicitly scoped to documentation support,Is this a substitute for a qualified analyst?::No — conclusions in court come from qualified analysts; this aids their documentation.,forensics|crime-scene|documentation|analysis|science,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/bloodstain-pattern-analyzer,,,,published,,,2026-08-26,55
PS-0601,Avian Influenza Mutation Tracker,avian-flu-mutation-predictor,"Structure variant-watch over season, migration and humidity data into a prioritized risk briefing.","Avian influenza variants spread with seasons, bird migration and humidity — and surveillance generates data faster than humans can read it. This skill structures the watch: assemble case data, migration windows and environmental logs, spot correlation patterns, and output a prioritized risk briefing for the veterinary team.

It is surveillance-decision support; laboratory confirmation and policy remain with professionals.","Veterinary Pharmaceuticals, Livestock Genetics & Agri-Biotech",Avian Influenza Airborne Mutation Predictors,7.txt,25,USD,,images/products/avian-flu-mutation-predictor.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Walk in with a structured risk briefing|Migration and humidity factors surfaced|Consistent weekly cadence|Clear escalation triggers,Data intake format|Correlation-check prompts|Risk briefing template|Escalation trigger checklist|Weekly surveillance log,Escalation triggers defined up front,Does it predict exact mutations?::No — it organizes and correlates surveillance data; pathogen confirmation stays in the lab.,veterinary|avian-flu|surveillance|biosecurity|agritech,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/avian-flu-mutation-predictor,,,YES,published,,,2026-08-27,60
PS-0602,High-Wall Shift Tracker Pack,high-wall-shift-tracker,Turn radar and survey readings on high-wall movement into a structured early-warning briefing.,"High-wall movement is one of open-pit mining’s deadliest signals — and it hides inside noisy radar data. This skill structures the review: normalize radar and survey exports, separate genuine shifts from noise, and produce a prioritized movement briefing with suggested re-check intervals.

It is early-warning decision support; the instrumentation and evacuation authority stay with engineering and ops.","High-Tech Mining Automation, Mineralogy & Subsurface Robotics",Open-Pit Mine High-Wall Dirt Shift Trackers,7.txt,28,USD,,images/products/high-wall-shift-tracker.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Movement genuinely separated from noise|Prioritized shift briefing each cycle|Suggested re-check cadences|Audit-friendly log,Radar export intake format|Noise-vs-shift filter prompts|Movement briefing template|Re-check interval guide|Escalation log,Noise filtering built into the workflow,Does it replace slope monitoring radar?::No — it interprets the readings your monitoring system already produces.,mining|slope|radar|safety|monitoring,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/high-wall-shift-tracker,,,,published,,,2026-08-27,61
PS-0603,Arctic Ice Floe Radar Analyzer,arctic-ice-floe-radar,Turn ice-sounding reports into a route-feasibility briefing for Arctic transits.,"Arctic shipping lives on the quality of ice information. This skill structures the work-up: assemble ice radar/sounding reports along the candidate track, profile thickness and pressure-ridge hazards, and produce a route-feasibility briefing for the navigation team.

It is planning support for crewed decisions; live conditions always rule.","Polar Logistics, Glaciology & Sub-Zero Infrastructure",Arctic Shipping Ice Floe Thickness Radar Analytics,7.txt,26,USD,,images/products/arctic-ice-floe-radar.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Route feasibility briefings in one flow|Thickness hazards profiled per leg|Crew-decision framing|Reusable each transit season,Sounding data intake format|Hazard profile prompts|Route feasibility brief template|Contingency options builder|Post-transit log,"Built around crew decisions, not automation",Does it navigate the ship?::No — it supports the voyage planning work-up; the crew decides from live conditions.,arctic|shipping|ice|polar|logistics,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/arctic-ice-floe-radar,,,,published,,,2026-08-28,62
PS-0604,Drone Swarm RF Tracker,drone-swarm-rf-tracker,Structure RF observation data from drone events into threat-pattern briefings for security teams.,"Drone incidents arrive as noise until someone connects the dots. This skill structures RF observation triage: log detection metadata, fingerprint repeat patterns, link events across a time window, and produce a threat-pattern briefing for the security team.

It is an analyst aid for authorized security operations — not a weaponized system, and always within the operator’s legal remit.","Autonomous Drone Defense, Airspace Security & Countermeasures",Drone Swarm RF Fingerprint Trajectory Trackers,7.txt,29,USD,,images/products/drone-swarm-rf-tracker.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Event-to-pattern linking in one flow|Repeat-actor fingerprinting surfaced|Briefings your team can act on|Legal-remit framing built in,Detection log intake format|Fingerprint matching prompts|Pattern timeline builder|Briefing template|Post-incident review log,Scope stays within authorized operations,"Does it take down drones?::No — it analyzes authorized RF observations; any countermeasure is a separate, legal decision.",drones|rf|security|airspace|analysis,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/drone-swarm-rf-tracker,,,,published,,,2026-08-28,63
PS-0605,Prior-Art Linker Pack,prior-art-linker,Turn claim language into structured concept maps and candidate prior-art leads for your search.,"Prior-art search starts with breaking claims into concepts — and missing one concept can sink a search. This skill maps claim language into discrete claim elements, links each to candidate art categories and search phrasings, and prepares the structured brief your searching tool or attorney can run with.

It prepares the work; it is not a legal opinion.","Deep-Tech Patent Analytics, IP Valuation & Clearances",Patent Claim Prior-Art Concept Linkers,7.txt,25,USD,,images/products/prior-art-linker.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Claims broken into searchable elements|Missed-concept risk reduced|Search phrasings ready to run|Attorney-ready briefing,Claim element splitter|Concept-to-phrasing mapper|Candidate-art category list|Search brief template|Review checklist,Designed to feed real search tools,Is this a legal opinion?::No — it structures the search preparation; opinions come from your IP professional.,patents|ip|prior-art|search|legal-tech,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/prior-art-linker,,,,published,,,2026-08-29,64
PS-0606,Smart Meter Theft Analyzer,smart-meter-theft-analyzer,"Flag consumption anomalies worth a field check, with case files your revenue-protection team can act on.","Electricity theft hides in plain pattern deviations — until someone looks. This skill structures the scan: intake smart-meter consumption exports, flag profiles that deviate from reasonable norms, rank by confidence, and create a case file for field verification.

It assists revenue-protection teams; the field check and enforcement remain operational decisions.","Advanced Grid Orchestration, Microgrids & Fusion Support",Smart Meter Electricity Theft Detection Analytics,7.txt,24,USD,,images/products/smart-meter-theft-analyzer.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Anomaly ranking worth investigating|Case files ready for field teams|Normal-vs-suspicious logic defined|Repeatable monthly scan,Consumption data intake format|Anomaly pattern library|Confidence-ranking rubric|Case file template|Monthly review log,"Output is field-ready, not just a flag",Does it confirm theft?::No — it identifies anomalies for investigation; confirmation happens on the ground.,grid|smart-meter|energy|analytics|revenue-protection,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/smart-meter-theft-analyzer,,,,published,,,2026-08-29,65
PS-0701,Graphene Defect Crystallography Skill,graphene-defect-skill,Turn microscopy and spectral annotations into mutation-flagged integrity reports for materials teams.,"A defect in a graphene layer changes everything downstream. This skill structures the review: intake microscopy/spectral annotations, classify defect signatures against known types, and produce an integrity report with confidence ratings.

It is an analysis aid for materials teams; the imaging equipment stays yours.",Advanced Material Informatics & Molecular Engineering,Graphene Layer Defect Crystallography,8.txt,27,USD,,images/products/graphene-defect-skill.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Defect signatures classified consistently|Confidence-rated integrity reports|Traceable reasoning per image|Standardized batch reviews,Image annotation intake format|Defect-type reference library|Classification prompts|Integrity report template|Batch trend tracker,Every classification carries its reasoning,Does it image samples?::No — it interprets the annotations and data your instruments produce.,graphene|materials|nanotech|quality|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/graphene-defect-skill,,,YES,published,,,2026-08-21,70
PS-0702,CRISPR Off-Target Cleansing Kit,crispr-offtarget-kit,A structured review flow for flagging potential off-target risk sites in CRISPR design work.,"Off-target risk assessment is about methodical review, not vibes. This skill structures the analysis: collect guide and annotation data, run the risk-factor checklist used in the field, and produce a prioritized risk memo with recommended verification steps.

It is a decision-support cover sheet for wet-lab teams; actual experimental validation stays in the lab.",Precision Bio-Manufacturing & Synthetic Biology,CRISPR Off-Target Mutation Cleansing Tools,8.txt,29,USD,,images/products/crispr-offtarget-kit.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Consistent off-target risk review|Prioritized risk memos|Verification steps recommended|Audit-friendly records,Guide data intake format|Risk-factor checklist|Risk memo template|Verification planning prompts|Batch review tracker,Explicitly hands verification back to the lab,Does it validate edits?::No — it flags risk factors for review; validation happens in your experiments.,crispr|biotech|synthetic-biology|risk|research,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/crispr-offtarget-kit,,,,published,,,2026-08-21,71
PS-0703,Tunnel Seismic Early-Warning Aid,tunnel-seismic-warning,Turn ground-sensor streams into a shift-detection briefing with escalation triggers built in.,"Early warning means listening to the ground consistently. This skill structures the monitoring review: intake geophone and ground-sensor exports, separate meaningful shifts from noise, and produce a shift-detection briefing with pre-agreed escalation triggers.

It is decision support for engineers and security teams; instrumentation authority stays operational.",Autonomous Subterranean Defense & Tectonic Security,Underground Tunnel Seismic Collapse Early Warnings,8.txt,28,USD,,images/products/tunnel-seismic-warning.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Signal truly separated from noise|Escalation triggers defined up front|Engineer-ready briefing each cycle|Audit trail preserved,Sensor export intake format|Noise-vs-signal filter prompts|Shift briefing template|Escalation trigger checklist|Incident log,"Escalation agreed before the event, not after",Does it replace ground instrumentation?::No — it interprets the streams your instruments already capture.,tunnels|seismic|monitoring|engineering|security,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/tunnel-seismic-warning,,,,published,,,2026-08-22,72
PS-0704,Exoskeleton Motion Sync Pack,exoskeleton-motion-sync,Organize gait and torque logs from exoskeleton trials into tuning-topic briefs for the engineering team.,"Exoskeleton tuning lives in torque-and-gait logs nobody has time to read line by line. This skill structures the review: intake trial data, isolate deviation patterns against expected biomotion profiles, and output a tuning-topic brief with candidate adjustments.

It is engineering-analysis support; all device parameter changes remain with qualified engineers and clinical staff.","Specialist Medical Devices, Exoskeletons & Prosthetics",Robotic Exoskeleton Joint Torque Biomotion Syncers,8.txt,30,USD,,images/products/exoskeleton-motion-sync.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Trial logs turned into tuning topics|Deviation patterns surfaced consistently|Engineer-ready briefs|Clinical safety boundaries respected,Trial data intake format|Biomotion profile reference|Deviation-analysis prompts|Tuning brief template|Revision log,Safety-bounded: adjustments stay with engineers,Does it change device settings?::No — it analyzes logs and proposes topics; changes are made by qualified staff.,exoskeleton|medical-devices|biomotion|engineering|rehab,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/exoskeleton-motion-sync,,,,published,,,2026-08-22,73
PS-0705,Bullet Train Wheel Monitor Pack,bullet-train-wheel-monitor,Correlate acoustic wheel data with potential flat-spot signatures and maintenance triggers.,"Wheel flats at high speed show up acoustically before they show up visibly — if someone checks. This skill structures the review: intake wayside acoustic and maintenance data, filter for flat-spot signatures, and produce a condition briefing with suggested inspection timing.

It is analysis support for rolling-stock maintenance teams; the maintenance action stays theirs.","Advanced Vehicle Dynamics, Rail & Track Infrastructure",High-Speed Bullet Train Wheel Flat-Spot Acoustic Diagnostics,8.txt,26,USD,,images/products/bullet-train-wheel-monitor.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Flat-spot signatures surfaced consistently|Inspection timing recommendations|Maintenance-ready briefs|Controlled false-positive framing,Acoustic data intake format|Signature filter prompts|Condition briefing template|Inspection timing guide|Maintenance log,"Inspections recommended, decisions stay with teams",Does it stop trains?::No — it flags conditions for the maintenance team to act on.,rail|high-speed|maintenance|acoustics|wheels,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/bullet-train-wheel-monitor,,,,published,,,2026-08-23,74
PS-0706,Cloud Seeding Trajectory Planner,cloud-seeding-trayectory,"Structure seeding-window planning around weather, dispersion and compliance — as operations support.","Seeding windows are narrow and weather is noisy. This skill structures the planning work-up: assemble forecast and dispersion inputs, evaluate candidate windows against your operating criteria, and produce a seeding-plan brief with the compliance notes your program needs.

It is an operational-planning aid; execution, licensing and weather judgements stay with the program’s professionals.",Micro-Climate Geo-Engineering & Crop Protection,Cloud Seeding Silver Iodide Trajectory Particle Planners,8.txt,27,USD,,images/products/cloud-seeding-trayectory.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Window-evaluation briefs in one flow|Dispersion and compliance surfaced|Reusable each season|Explicit operations-support framing,Weather input intake format|Window-evaluation rubric|Seeding plan brief template|Compliance checklist|Season log,Compliance noted at every step,Does it conduct seeding?::No — it supports planning; operations follow your program’s licensing and judgement.,geoengineering|weather|crops|planning|climate,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/cloud-seeding-trayectory,,,,published,,,2026-08-23,75
PS-0801,Satellite Collision Avoidance Kit,satellite-collision-avoidance,Turn conjunction reports into structured screening briefs and decision points for operators.,"Conjunction assessment is a decision pipeline under time pressure. This skill structures it: intake screens from your SSA feeds, rank risk by your thresholds, and produce a screening brief with decision points and documentation ready for the ops loop.

It is decision support for satellite operators; maneuver decisions and authority remain with the flight team.","Space Tech, Satellite Operations & Astrophysics",Satellite Constellation Collision Avoidance,9.txt,30,USD,,images/products/satellite-collision-avoidance.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Conjunction screens ranked by your rules|Decision points made explicit|Ops-loop-ready documentation|Consistent log each pass,Screen intake format|Risk-threshold rubric|Screening brief template|Decision-point builder|Event log,Brings structure to the time-pressured loop,Does it maneuver satellites?::No — it organizes the assessment; the flight team decides and commands.,satellites|space|collision|operations|ssa,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/satellite-collision-avoidance,,,YES,published,,,2026-08-24,80
PS-0802,Honeypot Analytics Pack,honeypot-analytics,Turn honeypot telemetry into attacker-profile briefings for the threat-intel team.,"Honeypots generate noise; the value is in the pattern behind the noise. This skill structures the analysis: intake honeypot telemetry, cluster interaction patterns, fingerprint tools and TTPs, and produce a weekly threat-intel briefing.

It is an analyst aid for authorized operations; deployment and response stay with your security function.",Advanced Cybersecurity Deception & Digital Forensics,Cyber Honeypot Attack Pattern Analytics,9.txt,24,USD,,images/products/honeypot-analytics.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,"Noise clusters into attacker profiles|Tool and TTP fingerprints surfaced|Weekly intel briefings|Structured, shareable outputs",Telemetry intake format|Pattern-clustering prompts|TTP fingerprint reference|Intel brief template|Weekly summary log,Purpose-built for authorized intel teams,Does it deploy honeypots?::No — it analyzes what your existing honeypot deployments record.,cybersecurity|honeypots|threat-intel|analysis|defense,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/honeypot-analytics,,,,published,,,2026-08-24,81
PS-0803,Solar Inverter Degradation Scanner,solar-inverter-scanner,Turn inverter production data into degradation-pattern reports and inspection priorities.,"Inverters fail softly. This skill structures fleet review: intake production and error exports, isolate degradation patterns against expected curves, and produce a fleet report with inspection priorities.

It is an O&M analysis aid; field work and warranties stay with your operations team.",Renewable Infrastructure & Smart Energy Systems,Solar Array Inverter Degradation Scans,9.txt,21,USD,,images/products/solar-inverter-scanner.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Soft failures surfaced before outages|Fleet-level pattern reports|Inspection priorities clear|Works on standard exports,Production data intake format|Degradation-curve reference|Pattern-isolation prompts|Fleet report template|Inspection priority log,"Fleet view, not just single units",Does it fix inverters?::No — it flags degradation for O&M teams to prioritize.,solar|renewables|inverters|om|energy,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/solar-inverter-scanner,,,,published,,,2026-08-25,82
PS-0804,Alloy Tensile Strength Predictor,alloy-tensile-strength,Correlate microstructure and processing annotations with expected strength bands for design reviews.,"Strength estimates change the whole design review. This skill structures the estimate: intake composition, processing and microstructure annotations, apply the field’s correlation logic, and output strength-band assessments with confidence bounds.

It is a first-pass engineering aid; final properties still come from certified testing.","Metallurgical, Chemical & Material Operations",Alloy Microstructure Tensile Strength Prediction,9.txt,24,USD,,images/products/alloy-tensile-strength.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Strength bands with confidence bounds|Consistent across design reviews|Traceable reasoning per estimate|Hands off to test planning,Alloy data intake format|Correlation-logic prompts|Strength-band template|Confidence rubric|Test planning notes,Every estimate carries confidence bounds,Does it replace tensile testing?::No — it provides first-pass estimates; certification requires actual tests.,metallurgy|alloys|materials|design|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/alloy-tensile-strength,,,,published,,,2026-08-25,83
